swaps_id,swaps_timestamp,swaps_hash,swaps_to,swaps_from,swaps_tokenIn_id,swaps_tokenIn_name,swaps_tokenIn_symbol,swaps_tokenIn_decimals,swaps_tokenIn_lastPriceUSD,swaps_tokenIn_lastPriceBlockNumber,swaps_amountIn,swaps_amountInUSD,swaps_tokenOut_id,swaps_tokenOut_name,swaps_tokenOut_symbol,swaps_tokenOut_decimals,swaps_tokenOut_lastPriceUSD,swaps_tokenOut_lastPriceBlockNumber,swaps_amountOut,swaps_amountOutUSD,swaps_pool_name,dateTime,calDate
swap-0x7e97cd6e2a7cc300a6241e8e9b5f00cd9c100b131826722578634bd7540c10a1-179,1672701935,0x7e97cd6e2a7cc300a6241e8e9b5f00cd9c100b131826722578634bd7540c10a1,0x76fcf0e8c7ff37a47a799fa2cd4c13cde0d981c9,0x55dcad916750c19c4ec69d65ff0317767b36ce90,0x64aa3364f17a4d01c6f1751fd97c2bd3d7e7f1d5,Olympus,OHM,9,10.046108,16684353,210609115805,2043.2376053565033,0x6b175474e89094c44da98b954eedeac495271d0f,Dai Stablecoin,DAI,18,0.999719,16683190,2024643227796306788981,2024.9712199992098,50OHM-50DAI,2023-01-02 23:25:35,2023-01-02
swap-0x90d3048b0e2edd9248315a0274fa2f9004df07f862f55bfa81d14defb0c9546f-7,1672699751,0x90d3048b0e2edd9248315a0274fa2f9004df07f862f55bfa81d14defb0c9546f,0x76fcf0e8c7ff37a47a799fa2cd4c13cde0d981c9,0xa1faa827846e34166c34ac749918db52eda15fee,0x64aa3364f17a4d01c6f1751fd97c2bd3d7e7f1d5,Olympus,OHM,9,10.046108,16684353,1294197218259,12555.735847364438,0x6b175474e89094c44da98b954eedeac495271d0f,Dai Stablecoin,DAI,18,0.999719,16683190,12453273872603765185481,12455.291302971127,50OHM-50DAI,2023-01-02 22:49:11,2023-01-02
swap-0xfa69e193b78f3ce4f8a08b415573adf34e51edc77b76eb188a58457e8076d9fb-28,1672699487,0xfa69e193b78f3ce4f8a08b415573adf34e51edc77b76eb188a58457e8076d9fb,0x76fcf0e8c7ff37a47a799fa2cd4c13cde0d981c9,0x9440c0bbf95a63191261a543d4b470e44ab8b9cd,0x64aa3364f17a4d01c6f1751fd97c2bd3d7e7f1d5,Olympus,OHM,9,10.046108,16684353,782619051472,7592.6280328558505,0x6b175474e89094c44da98b954eedeac495271d0f,Dai Stablecoin,DAI,18,0.999719,16683190,7540516494717262663177,7541.738058389406,50OHM-50DAI,2023-01-02 22:44:47,2023-01-02
swap-0x3816278cb9b4165c6f416ed0103f2bd04c0de9fe46142f2973094b69c5a62bda-17,1672680179,0x3816278cb9b4165c6f416ed0103f2bd04c0de9fe46142f2973094b69c5a62bda,0x76fcf0e8c7ff37a47a799fa2cd4c13cde0d981c9,0x05429d641a61eb2c6093905784d2e8c9b5a193c8,0x64aa3364f17a4d01c6f1751fd97c2bd3d7e7f1d5,Olympus,OHM,9,10.046108,16684353,95018976940,912.204413064604,0x6b175474e89094c44da98b954eedeac495271d0f,Dai Stablecoin,DAI,18,0.999719,16683190,916011237043724441839,916.1596308641256,50OHM-50DAI,2023-01-02 17:22:59,2023-01-02
swap-0x1110588a3e3c24553329f79662817fd9abd94f66476ac2a1003464d1e73bb3bd-3,1672587539,0x1110588a3e3c24553329f79662817fd9abd94f66476ac2a1003464d1e73bb3bd,0x76fcf0e8c7ff37a47a799fa2cd4c13cde0d981c9,0x05429d641a61eb2c6093905784d2e8c9b5a193c8,0x64aa3364f17a4d01c6f1751fd97c2bd3d7e7f1d5,Olympus,OHM,9,10.046108,16684353,65503055683,624.7082098085041,0x6b175474e89094c44da98b954eedeac495271d0f,Dai Stablecoin,DAI,18,0.999719,16683190,627162928910927637727,627.4834091676012,50OHM-50DAI,2023-01-01 15:38:59,2023-01-01
swap-0x4a63f3a533a007481cad65d5c6ca0bb610a418c7d50179a81a01e08438bf7ea1-40,1672585091,0x4a63f3a533a007481cad65d5c6ca0bb610a418c7d50179a81a01e08438bf7ea1,0x76fcf0e8c7ff37a47a799fa2cd4c13cde0d981c9,0x4425c20d8e84c48aebeb116cf7b9838d4833f78d,0x64aa3364f17a4d01c6f1751fd97c2bd3d7e7f1d5,Olympus,OHM,9,10.046108,16684353,58590754926,558.7850099434307,0x6b175474e89094c44da98b954eedeac495271d0f,Dai Stablecoin,DAI,18,0.999719,16683190,561024395505239826036,561.311078971343,50OHM-50DAI,2023-01-01 14:58:11,2023-01-01
swap-0x9e5f4c2d97f5425b374b0a2c4abd28fe65144f314d13870f71cf280cb63bd406-2,1672549607,0x9e5f4c2d97f5425b374b0a2c4abd28fe65144f314d13870f71cf280cb63bd406,0x76fcf0e8c7ff37a47a799fa2cd4c13cde0d981c9,0x24648d69fc8f18023f970579718ede7b9d06ccd3,0x64aa3364f17a4d01c6f1751fd97c2bd3d7e7f1d5,Olympus,OHM,9,10.046108,16684353,47327499250,451.36638318468624,0x6b175474e89094c44da98b954eedeac495271d0f,Dai Stablecoin,DAI,18,0.999719,16683190,452874589342165353863,453.1060082573192,50OHM-50DAI,2023-01-01 05:06:47,2023-01-01
swap-0x6ec2d08ac4298056284fe44ecc1586602a851f282734c550841459b9f585a09a-76,1672548215,0x6ec2d08ac4298056284fe44ecc1586602a851f282734c550841459b9f585a09a,0x76fcf0e8c7ff37a47a799fa2cd4c13cde0d981c9,0x0d6f1ba9cb8e8aa44bb5148217d1e07d6f4e5f7d,0x64aa3364f17a4d01c6f1751fd97c2bd3d7e7f1d5,Olympus,OHM,9,10.046108,16684353,11386481610,108.59384296550685,0x6b175474e89094c44da98b954eedeac495271d0f,Dai Stablecoin,DAI,18,0.999719,16683190,108960712415573037708,109.0163913396174,50OHM-50DAI,2023-01-01 04:43:35,2023-01-01
swap-0x71d2d881ae170562bfce0e9a31d8ad4273bc4e3f0888ce04d9c7d373fec204e3-1,1672537571,0x71d2d881ae170562bfce0e9a31d8ad4273bc4e3f0888ce04d9c7d373fec204e3,0x76fcf0e8c7ff37a47a799fa2cd4c13cde0d981c9,0x4425c20d8e84c48aebeb116cf7b9838d4833f78d,0x64aa3364f17a4d01c6f1751fd97c2bd3d7e7f1d5,Olympus,OHM,9,10.046108,16684353,188661075789,1799.276715991135,0x6b175474e89094c44da98b954eedeac495271d0f,Dai Stablecoin,DAI,18,0.999719,16683190,1805582337957813597150,1806.50499053251,50OHM-50DAI,2023-01-01 01:46:11,2023-01-01
swap-0xda2c19dbc875e39fcc09339f5355d4b501f4cf0e39e903724801b143702d355d-8,1672534907,0xda2c19dbc875e39fcc09339f5355d4b501f4cf0e39e903724801b143702d355d,0x76fcf0e8c7ff37a47a799fa2cd4c13cde0d981c9,0xd7e1236c08731c3632519dcd1a581bfe6876a3b2,0x64aa3364f17a4d01c6f1751fd97c2bd3d7e7f1d5,Olympus,OHM,9,10.046108,16684353,373619639353,3563.242258178906,0x6b175474e89094c44da98b954eedeac495271d0f,Dai Stablecoin,DAI,18,0.999719,16683190,3571885994552852225818,3571.7931255169938,50OHM-50DAI,2023-01-01 01:01:47,2023-01-01
swap-0xc87bda077e9e7bd502cbb8e88b51406895068e3c278996c99f025ee5e127b633-38,1672534655,0xc87bda077e9e7bd502cbb8e88b51406895068e3c278996c99f025ee5e127b633,0x76fcf0e8c7ff37a47a799fa2cd4c13cde0d981c9,0x74db7799cdbc8b693146b2d03c30f08812542a37,0x64aa3364f17a4d01c6f1751fd97c2bd3d7e7f1d5,Olympus,OHM,9,10.046108,16684353,1751785508471,16706.927296056147,0x6b175474e89094c44da98b954eedeac495271d0f,Dai Stablecoin,DAI,18,0.999719,16683190,16747889347415891674500,16747.45390229286,50OHM-50DAI,2023-01-01 00:57:35,2023-01-01
swap-0xa4abab2883d7a411df641e77b6db2985101632899b7ceaeb9cdc176c67fff1ea-1,1672534595,0xa4abab2883d7a411df641e77b6db2985101632899b7ceaeb9cdc176c67fff1ea,0x76fcf0e8c7ff37a47a799fa2cd4c13cde0d981c9,0x05429d641a61eb2c6093905784d2e8c9b5a193c8,0x64aa3364f17a4d01c6f1751fd97c2bd3d7e7f1d5,Olympus,OHM,9,10.046108,16684353,164881339147,1572.4873463587664,0x6b175474e89094c44da98b954eedeac495271d0f,Dai Stablecoin,DAI,18,0.999719,16683190,1578237111704181955558,1578.1960775392777,50OHM-50DAI,2023-01-01 00:56:35,2023-01-01
swap-0x37a2e67c53ed79068f0be7575d19727a8789f3a443307b8c1287b00274bb13ee-4,1672533683,0x37a2e67c53ed79068f0be7575d19727a8789f3a443307b8c1287b00274bb13ee,0x76fcf0e8c7ff37a47a799fa2cd4c13cde0d981c9,0x3b25d8e0801df1264a3d3a5f0bb79bbc292a09fb,0x64aa3364f17a4d01c6f1751fd97c2bd3d7e7f1d5,Olympus,OHM,9,10.046108,16684353,169570717445,1617.2103457839478,0x6b175474e89094c44da98b954eedeac495271d0f,Dai Stablecoin,DAI,18,0.999719,16683190,1623464473199329998827,1623.4222631230268,50OHM-50DAI,2023-01-01 00:41:23,2023-01-01
swap-0x1014888b2e5868a753bc06b0ab2e7cf090c1245c18e8f08b593554b3ad6bdaa3-0,1672532819,0x1014888b2e5868a753bc06b0ab2e7cf090c1245c18e8f08b593554b3ad6bdaa3,0x76fcf0e8c7ff37a47a799fa2cd4c13cde0d981c9,0x080086911d8c78008800fae75871a657b77d0082,0x64aa3364f17a4d01c6f1751fd97c2bd3d7e7f1d5,Olympus,OHM,9,10.046108,16684353,193528862690,1845.7012134278586,0x6b175474e89094c44da98b954eedeac495271d0f,Dai Stablecoin,DAI,18,0.999719,16683190,1853261448709676745106,1853.2132639120102,50OHM-50DAI,2023-01-01 00:26:59,2023-01-01
swap-0xce29134a24ff137c632c326445997d1bf815ffedd0e1a42c4af84573fac607d4-1,1672517279,0xce29134a24ff137c632c326445997d1bf815ffedd0e1a42c4af84573fac607d4,0x76fcf0e8c7ff37a47a799fa2cd4c13cde0d981c9,0x30a1b724c9dfe2e12a19ed84878312d199d1519e,0x64aa3364f17a4d01c6f1751fd97c2bd3d7e7f1d5,Olympus,OHM,9,10.046108,16684353,303164419141,2891.304834323344,0x6b175474e89094c44da98b954eedeac495271d0f,Dai Stablecoin,DAI,18,0.999719,16683190,2903851990107548780685,2903.776489955806,50OHM-50DAI,2022-12-31 20:07:59,2022-12-31
swap-0xc146bdcd0a0027e027f5a35c7eb41d60ac6246fd63bbacd4046ccd20a99138fe-10,1672515803,0xc146bdcd0a0027e027f5a35c7eb41d60ac6246fd63bbacd4046ccd20a99138fe,0x76fcf0e8c7ff37a47a799fa2cd4c13cde0d981c9,0x5606611d0ea8c848abcacd493556b2d56cb5a7c6,0x64aa3364f17a4d01c6f1751fd97c2bd3d7e7f1d5,Olympus,OHM,9,10.046108,16684353,46274987272,441.3284869869821,0x6b175474e89094c44da98b954eedeac495271d0f,Dai Stablecoin,DAI,18,0.999719,16683190,443340846323106968035,443.32931946110256,50OHM-50DAI,2022-12-31 19:43:23,2022-12-31
swap-0xe5717fa2fb2fe4eb7ccc3c7498634be6d0b488b3f2436cdf2c6bdd2159a13c0c-33,1672508555,0xe5717fa2fb2fe4eb7ccc3c7498634be6d0b488b3f2436cdf2c6bdd2159a13c0c,0x76fcf0e8c7ff37a47a799fa2cd4c13cde0d981c9,0x05429d641a61eb2c6093905784d2e8c9b5a193c8,0x64aa3364f17a4d01c6f1751fd97c2bd3d7e7f1d5,Olympus,OHM,9,10.046108,16684353,131898884353,1262.0885881123063,0x6b175474e89094c44da98b954eedeac495271d0f,Dai Stablecoin,DAI,18,0.999719,16683190,1263808267066682100400,1263.7754080517384,50OHM-50DAI,2022-12-31 17:42:35,2022-12-31
swap-0xb866cb6910e11041146a0d21892a8ea4e14bbf45205cfc4860c21744fa66ba17-4,1672508543,0xb866cb6910e11041146a0d21892a8ea4e14bbf45205cfc4860c21744fa66ba17,0x76fcf0e8c7ff37a47a799fa2cd4c13cde0d981c9,0x4425c20d8e84c48aebeb116cf7b9838d4833f78d,0x64aa3364f17a4d01c6f1751fd97c2bd3d7e7f1d5,Olympus,OHM,9,10.046108,16684353,311386725052,2979.5371970396427,0x6b175474e89094c44da98b954eedeac495271d0f,Dai Stablecoin,DAI,18,0.999719,16683190,2984428345468600644023,2984.3507503316187,50OHM-50DAI,2022-12-31 17:42:23,2022-12-31
swap-0x9329103ef59a201b7a49d28bf94c9a6cd267e5c07cec5ec4c3a39f57f3c55674-7,1672506983,0x9329103ef59a201b7a49d28bf94c9a6cd267e5c07cec5ec4c3a39f57f3c55674,0x76fcf0e8c7ff37a47a799fa2cd4c13cde0d981c9,0xb5752e61d06badd1d61514f09fd0aaa57f7fe4e9,0x64aa3364f17a4d01c6f1751fd97c2bd3d7e7f1d5,Olympus,OHM,9,10.046108,16684353,72428819241,693.0429067911673,0x6b175474e89094c44da98b954eedeac495271d0f,Dai Stablecoin,DAI,18,0.999719,16683190,694347814670050609606,694.3297616268692,50OHM-50DAI,2022-12-31 17:16:23,2022-12-31
swap-0x8703625b9dcda882a7c905fe97c8bbdb8719a9f78b2370092e842c1bceb1142d-1,1672458587,0x8703625b9dcda882a7c905fe97c8bbdb8719a9f78b2370092e842c1bceb1142d,0x76fcf0e8c7ff37a47a799fa2cd4c13cde0d981c9,0x3b25d8e0801df1264a3d3a5f0bb79bbc292a09fb,0x64aa3364f17a4d01c6f1751fd97c2bd3d7e7f1d5,Olympus,OHM,9,10.046108,16684353,268288026722,2567.1426905083163,0x6b175474e89094c44da98b954eedeac495271d0f,Dai Stablecoin,DAI,18,0.999719,16683190,2567852806754208222782,2567.786042581233,50OHM-50DAI,2022-12-31 03:49:47,2022-12-31
swap-0x9c9fe8c8e18c0964a19ad7247a37342633124696a3c08cc319ced91e72601ee4-10,1672388219,0x9c9fe8c8e18c0964a19ad7247a37342633124696a3c08cc319ced91e72601ee4,0x76fcf0e8c7ff37a47a799fa2cd4c13cde0d981c9,0x6872d36a512f5c823ddd1b0c455801453889ca90,0x64aa3364f17a4d01c6f1751fd97c2bd3d7e7f1d5,Olympus,OHM,9,10.046108,16684353,270691791788,2580.8361778681524,0x6b175474e89094c44da98b954eedeac495271d0f,Dai Stablecoin,DAI,18,0.999719,16683190,2587864023337934224073,2587.4603165502936,50OHM-50DAI,2022-12-30 08:16:59,2022-12-30
swap-0xad9cb59a3f15c71be0f837cad1001348c126aa1eb3c7a3cde4d41e53c2b837e8-1,1672369571,0xad9cb59a3f15c71be0f837cad1001348c126aa1eb3c7a3cde4d41e53c2b837e8,0x76fcf0e8c7ff37a47a799fa2cd4c13cde0d981c9,0x4425c20d8e84c48aebeb116cf7b9838d4833f78d,0x64aa3364f17a4d01c6f1751fd97c2bd3d7e7f1d5,Olympus,OHM,9,10.046108,16684353,69132146936,659.1213744887376,0x6b175474e89094c44da98b954eedeac495271d0f,Dai Stablecoin,DAI,18,0.999719,16683190,661057008765578542956,660.9538838722111,50OHM-50DAI,2022-12-30 03:06:11,2022-12-30
swap-0x5a405234c34a8344f443f326ee0b18dd0d41aea7c2f2eccdde08a851fd46e9b2-4,1672367171,0x5a405234c34a8344f443f326ee0b18dd0d41aea7c2f2eccdde08a851fd46e9b2,0x76fcf0e8c7ff37a47a799fa2cd4c13cde0d981c9,0x05429d641a61eb2c6093905784d2e8c9b5a193c8,0x64aa3364f17a4d01c6f1751fd97c2bd3d7e7f1d5,Olympus,OHM,9,10.046108,16684353,117473168916,1120.0155064349813,0x6b175474e89094c44da98b954eedeac495271d0f,Dai Stablecoin,DAI,18,0.999719,16683190,1123436219373424860354,1123.2609633232025,50OHM-50DAI,2022-12-30 02:26:11,2022-12-30
swap-0x703abd97ef0606eb26152556e0a6e595e159d9791950751615b390780eb4a8c2-1,1672337411,0x703abd97ef0606eb26152556e0a6e595e159d9791950751615b390780eb4a8c2,0x76fcf0e8c7ff37a47a799fa2cd4c13cde0d981c9,0x080086911d8c78008800fae75871a657b77d0082,0x64aa3364f17a4d01c6f1751fd97c2bd3d7e7f1d5,Olympus,OHM,9,10.046108,16684353,195519332157,1864.1251091152412,0x6b175474e89094c44da98b954eedeac495271d0f,Dai Stablecoin,DAI,18,0.999719,16683190,1865295642559329052783,1865.0438276475836,50OHM-50DAI,2022-12-29 18:10:11,2022-12-29
swap-0x055035684b215dbb55e7b04f8e32d3307d02f1ce6dc11c1938d5877df35d30df-72,1672298135,0x055035684b215dbb55e7b04f8e32d3307d02f1ce6dc11c1938d5877df35d30df,0x76fcf0e8c7ff37a47a799fa2cd4c13cde0d981c9,0x6dd91bdab368282dc4ea4f4befc831b78a7c38c0,0x64aa3364f17a4d01c6f1751fd97c2bd3d7e7f1d5,Olympus,OHM,9,10.046108,16684353,56570487383,538.9783167773638,0x6b175474e89094c44da98b954eedeac495271d0f,Dai Stablecoin,DAI,18,0.999719,16683190,539779572313837279624,539.7067020715749,50OHM-50DAI,2022-12-29 07:15:35,2022-12-29
swap-0x493b952f96cdad6f440967ae7a96509954456e58cba110668fca01ad1ea01649-6,1672269179,0x493b952f96cdad6f440967ae7a96509954456e58cba110668fca01ad1ea01649,0x76fcf0e8c7ff37a47a799fa2cd4c13cde0d981c9,0xef4be116d16886b0065cc9c3bc5ec7bdcc1e5087,0x64aa3364f17a4d01c6f1751fd97c2bd3d7e7f1d5,Olympus,OHM,9,10.046108,16684353,52693471386,502.03984138409845,0x6b175474e89094c44da98b954eedeac495271d0f,Dai Stablecoin,DAI,18,0.999719,16683190,502609467551554058896,502.38128285328565,50OHM-50DAI,2022-12-28 23:12:59,2022-12-28
swap-0x874e17c6d9ad2b4adc2543a55caefdffab4c9e0170b20172b2d93430b1bc6386-6,1672269167,0x874e17c6d9ad2b4adc2543a55caefdffab4c9e0170b20172b2d93430b1bc6386,0x76fcf0e8c7ff37a47a799fa2cd4c13cde0d981c9,0xa1faa827846e34166c34ac749918db52eda15fee,0x64aa3364f17a4d01c6f1751fd97c2bd3d7e7f1d5,Olympus,OHM,9,10.046108,16684353,68256345326,650.3159476797673,0x6b175474e89094c44da98b954eedeac495271d0f,Dai Stablecoin,DAI,18,0.999719,16683190,651103166889548782857,650.8075660517809,50OHM-50DAI,2022-12-28 23:12:47,2022-12-28
swap-0x8247e8233887df4638114bd210800b689fe6ec5b44662da36bbc46a6d9fd2c12-1,1672248539,0x8247e8233887df4638114bd210800b689fe6ec5b44662da36bbc46a6d9fd2c12,0x76fcf0e8c7ff37a47a799fa2cd4c13cde0d981c9,0x4425c20d8e84c48aebeb116cf7b9838d4833f78d,0x64aa3364f17a4d01c6f1751fd97c2bd3d7e7f1d5,Olympus,OHM,9,10.046108,16684353,395646098757,3769.5391751505517,0x6b175474e89094c44da98b954eedeac495271d0f,Dai Stablecoin,DAI,18,0.999719,16683190,3776515243407006926762,3774.8007054865,50OHM-50DAI,2022-12-28 17:28:59,2022-12-28
swap-0xaba26657d414875feafe211a6870f9ec3dd1dbb596836bf135c1dc497a1896e3-1,1672211039,0xaba26657d414875feafe211a6870f9ec3dd1dbb596836bf135c1dc497a1896e3,0x76fcf0e8c7ff37a47a799fa2cd4c13cde0d981c9,0x5e05a68e939e4e9dfa93eb400e9f85e59916ed8b,0x64aa3364f17a4d01c6f1751fd97c2bd3d7e7f1d5,Olympus,OHM,9,10.046108,16684353,12000000000000,113749.056,0x6b175474e89094c44da98b954eedeac495271d0f,Dai Stablecoin,DAI,18,0.999719,16683190,113401931978893552569312,113350.44750177514,50OHM-50DAI,2022-12-28 07:03:59,2022-12-28
swap-0x7c70bf26d59d887e7dc1b7d5c9621c7e2a3ef3f30900d0735e11efdfb2449033-7,1672209251,0x7c70bf26d59d887e7dc1b7d5c9621c7e2a3ef3f30900d0735e11efdfb2449033,0x76fcf0e8c7ff37a47a799fa2cd4c13cde0d981c9,0x55dcad916750c19c4ec69d65ff0317767b36ce90,0x64aa3364f17a4d01c6f1751fd97c2bd3d7e7f1d5,Olympus,OHM,9,10.046108,16684353,1872000000000,17744.852736,0x6b175474e89094c44da98b954eedeac495271d0f,Dai Stablecoin,DAI,18,0.999719,16683190,17864539619465052019942,17856.429118477816,50OHM-50DAI,2022-12-28 06:34:11,2022-12-28
swap-0xc7cbd3c143f90c99ba326349ed253fa20a0fae028668c00e48603b16e0fce472-103,1672205651,0xc7cbd3c143f90c99ba326349ed253fa20a0fae028668c00e48603b16e0fce472,0x76fcf0e8c7ff37a47a799fa2cd4c13cde0d981c9,0xaa2372bed07bc67ff4bffa5c2d9249dabbd6fc04,0x64aa3364f17a4d01c6f1751fd97c2bd3d7e7f1d5,Olympus,OHM,9,10.046108,16684353,203500000000,1928.994408,0x6b175474e89094c44da98b954eedeac495271d0f,Dai Stablecoin,DAI,18,0.999719,16683190,1948648090813261556545,1947.7634045800323,50OHM-50DAI,2022-12-28 05:34:11,2022-12-28
swap-0x49c62dfc4d469baf61d8c548a3103ecaa70bfb8579adc564ffba35176c6620e1-11,1672205459,0x49c62dfc4d469baf61d8c548a3103ecaa70bfb8579adc564ffba35176c6620e1,0x76fcf0e8c7ff37a47a799fa2cd4c13cde0d981c9,0xa06c3c08a19e51b33309eddfb356c33ead8517a3,0x64aa3364f17a4d01c6f1751fd97c2bd3d7e7f1d5,Olympus,OHM,9,10.046108,16684353,461372668365,4373.3921242266515,0x6b175474e89094c44da98b954eedeac495271d0f,Dai Stablecoin,DAI,18,0.999719,16683190,4419796724397582462949,4417.790136684706,50OHM-50DAI,2022-12-28 05:30:59,2022-12-28
swap-0x28c457fd0923c93cadaebe20d9b0ff06273c0d6e79dbb51640cfda2b5b6e2c0d-98,1672204199,0x28c457fd0923c93cadaebe20d9b0ff06273c0d6e79dbb51640cfda2b5b6e2c0d,0x76fcf0e8c7ff37a47a799fa2cd4c13cde0d981c9,0xa21740833858985e4d801533a808786d3647fb83,0x64aa3364f17a4d01c6f1751fd97c2bd3d7e7f1d5,Olympus,OHM,9,10.046108,16684353,1146980623491,10872.330264366055,0x6b175474e89094c44da98b954eedeac495271d0f,Dai Stablecoin,DAI,18,0.999719,16683190,10987332106739382538165,10982.343857962924,50OHM-50DAI,2022-12-28 05:09:59,2022-12-28
swap-0x7408b975b466a6fdcf3793b9fd628487a5992870f5b9328cccd96e4425dfc75b-124,1672197395,0x7408b975b466a6fdcf3793b9fd628487a5992870f5b9328cccd96e4425dfc75b,0x76fcf0e8c7ff37a47a799fa2cd4c13cde0d981c9,0xa06c3c08a19e51b33309eddfb356c33ead8517a3,0x64aa3364f17a4d01c6f1751fd97c2bd3d7e7f1d5,Olympus,OHM,9,10.046108,16684353,100198976534,949.794916075721,0x6b175474e89094c44da98b954eedeac495271d0f,Dai Stablecoin,DAI,18,0.999719,16683190,959895096334884420470,959.4593039611484,50OHM-50DAI,2022-12-28 03:16:35,2022-12-28
swap-0x796a963de24473cd714cb3e40ed71ee9cdfd8cfff6f66c1a0f81fa61463f1a9a-4,1672157099,0x796a963de24473cd714cb3e40ed71ee9cdfd8cfff6f66c1a0f81fa61463f1a9a,0x76fcf0e8c7ff37a47a799fa2cd4c13cde0d981c9,0x965771bb851817edf243cd452e8c0a46d0338e1d,0x64aa3364f17a4d01c6f1751fd97c2bd3d7e7f1d5,Olympus,OHM,9,10.046108,16684353,558705148936,5383.043656456914,0x6b175474e89094c44da98b954eedeac495271d0f,Dai Stablecoin,DAI,18,0.999719,16683190,5344082672327015602040,5344.772058991746,50OHM-50DAI,2022-12-27 16:04:59,2022-12-27
swap-0x1d483a662deb02b06777e04f98830a57de2310f89034abac4fae24dac2602a0a-12,1672131455,0x1d483a662deb02b06777e04f98830a57de2310f89034abac4fae24dac2602a0a,0x76fcf0e8c7ff37a47a799fa2cd4c13cde0d981c9,0x524cfae2daab901234c842f3a17235902b0f01f9,0x64aa3364f17a4d01c6f1751fd97c2bd3d7e7f1d5,Olympus,OHM,9,10.046108,16684353,511315124014,4926.447590497032,0x6b175474e89094c44da98b954eedeac495271d0f,Dai Stablecoin,DAI,18,0.999719,16683190,4877409260145438622488,4878.0384459399975,50OHM-50DAI,2022-12-27 08:57:35,2022-12-27
swap-0x46c47891dc85994681af1339ee310964e3f442a902740eee267dafb39e15fb31-3,1672105727,0x46c47891dc85994681af1339ee310964e3f442a902740eee267dafb39e15fb31,0x76fcf0e8c7ff37a47a799fa2cd4c13cde0d981c9,0x23b6ea01a2be6f007842a0854de5a4221a02d1ce,0x64aa3364f17a4d01c6f1751fd97c2bd3d7e7f1d5,Olympus,OHM,9,10.046108,16684353,1617129818703,15580.812936509512,0x6b175474e89094c44da98b954eedeac495271d0f,Dai Stablecoin,DAI,18,0.999719,16683190,15446335675706639761359,15443.555335285013,50OHM-50DAI,2022-12-27 01:48:47,2022-12-27
swap-0xe5a60ae610ca17a00e2a0b85d9607026e243f3b52aff938b7eddbbef05dece4f-94,1672076483,0xe5a60ae610ca17a00e2a0b85d9607026e243f3b52aff938b7eddbbef05dece4f,0x76fcf0e8c7ff37a47a799fa2cd4c13cde0d981c9,0x3cee8c7d9b5c8f225a8c36e7d3514e1860309651,0x64aa3364f17a4d01c6f1751fd97c2bd3d7e7f1d5,Olympus,OHM,9,10.046108,16684353,115041262291,1108.405996232015,0x6b175474e89094c44da98b954eedeac495271d0f,Dai Stablecoin,DAI,18,0.999719,16683190,1099456519864412574337,1099.258617690837,50OHM-50DAI,2022-12-26 17:41:23,2022-12-26
swap-0x4ceac35f901bd580099398546ec05cc4ef38e388e6dfd905107de16a1583bf10-8,1672050347,0x4ceac35f901bd580099398546ec05cc4ef38e388e6dfd905107de16a1583bf10,0x76fcf0e8c7ff37a47a799fa2cd4c13cde0d981c9,0x55dcad916750c19c4ec69d65ff0317767b36ce90,0x64aa3364f17a4d01c6f1751fd97c2bd3d7e7f1d5,Olympus,OHM,9,10.046108,16684353,3465554400000,33090.967482804,0x6b175474e89094c44da98b954eedeac495271d0f,Dai Stablecoin,DAI,18,0.999719,16683190,33151705767326784616493,33145.73846028867,50OHM-50DAI,2022-12-26 10:25:47,2022-12-26
swap-0xfe74edac6cb058a0ce461e91684909b81416c9a25b59e102314077602e49a4c2-5,1671974735,0xfe74edac6cb058a0ce461e91684909b81416c9a25b59e102314077602e49a4c2,0x76fcf0e8c7ff37a47a799fa2cd4c13cde0d981c9,0xa21740833858985e4d801533a808786d3647fb83,0x64aa3364f17a4d01c6f1751fd97c2bd3d7e7f1d5,Olympus,OHM,9,10.046108,16684353,1798624383376,17138.203228744514,0x6b175474e89094c44da98b954eedeac495271d0f,Dai Stablecoin,DAI,18,0.999719,16683190,17325899175171013025965,17326.48825574297,50OHM-50DAI,2022-12-25 13:25:35,2022-12-25
swap-0x1e9a3bc0a0cfe381234d90cbe953802e5d1a7af986f603932799bc47ff931e9f-38,1671949463,0x1e9a3bc0a0cfe381234d90cbe953802e5d1a7af986f603932799bc47ff931e9f,0x76fcf0e8c7ff37a47a799fa2cd4c13cde0d981c9,0x05429d641a61eb2c6093905784d2e8c9b5a193c8,0x64aa3364f17a4d01c6f1751fd97c2bd3d7e7f1d5,Olympus,OHM,9,10.046108,16684353,63928982551,609.1476938110989,0x6b175474e89094c44da98b954eedeac495271d0f,Dai Stablecoin,DAI,18,0.999719,16683190,616540733085034571559,616.5616954699594,50OHM-50DAI,2022-12-25 06:24:23,2022-12-25
